datetime,low,high,open,close,volumefrom,volumeto
2017-04-09,1175.8,1221.0,1184.5,1210.97,5807.85,6968901.3
2017-04-10,1201.0,1219.78,1210.97,1210.0,5640.01,6833607.77
2017-04-11,1200.0,1234.0,1210.0,1223.99,5480.34,6672699.9
2017-04-12,1209.61,1227.86,1223.99,1214.17,6491.4,7909230.94
2017-04-13,1148.98,1219.49,1214.17,1177.05,9425.11,11144752.42
2017-04-14,1170.14,1196.92,1177.05,1173.74,5666.05,6700478.0
2017-04-15,0.06,1190.99,1173.74,1178.85,3969.63,4656021.2
2017-04-16,1171.7,1189.93,1178.85,1177.99,3082.06,3641302.03
2017-04-17,1170.85,1197.6,1177.99,1189.91,6546.71,7740345.7
2017-04-18,1189.76,1206.65,1189.91,1201.94,6267.85,7513057.56
2017-04-19,1191.09,1215.32,1201.94,1214.21,6271.07,7541444.0
2017-04-20,1212.01,1240.6,1214.21,1236.15,7744.55,9501637.02
2017-04-21,1236.15,1258.77,1236.15,1249.99,6666.81,8315576.66
2017-04-22,1221.51,1253.0,1249.99,1247.0,6146.72,7652671.47
2017-04-23,1236.2,1254.0,1247.0,1251.98,5020.57,6262999.38
2017-04-24,1246.31,1261.16,1251.98,1257.29,5899.56,7392441.57
2017-04-25,1256.16,1287.0,1257.29,1281.16,8116.55,10358852.83
2017-04-26,1279.5,1320.0,1281.16,1298.44,9594.48,12468743.16
2017-04-27,1295.39,1360.0,1298.44,1349.26,10484.74,13943766.53
2017-04-28,1300.2,1381.01,1349.26,1353.34,13987.65,18738445.98
2017-04-29,1335.64,1369.5,1353.34,1365.43,9662.11,13097071.21
2017-04-30,1334.02,1394.51,1365.43,1384.55,10404.38,14123860.39
2017-05-01,1370.98,1466.69,1384.55,1436.5,16970.38,24270726.42
2017-05-02,1426.51,1492.93,1436.5,1471.99,11924.59,17430683.24
2017-05-03,1453.68,1533.0,1471.99,1533.0,16309.77,24297378.54
2017-05-04,1482.06,1665.0,1533.0,1563.39,26688.81,42002225.57
2017-05-05,1535.11,1630.0,1563.39,1551.3,16885.42,26750302.07
2017-05-06,1551.3,1598.89,1551.3,1585.39,9365.65,14823564.66
2017-05-07,1563.87,1618.31,1585.39,1609.57,11731.35,18664960.32
2017-05-08,1608.0,1713.0,1609.57,1713.0,15881.13,26118182.46
2017-05-09,1630.0,1794.7,1713.0,1720.43,19681.55,33917096.94
2017-05-10,1691.3,1799.99,1720.43,1794.99,13454.3,23678889.7
2017-05-11,1770.95,1889.0,1794.99,1837.93,15706.28,28861459.58
2017-05-12,1651.01,1838.0,1837.93,1695.61,16510.26,28920995.52
2017-05-13,1610.0,1792.96,1695.61,1792.73,12343.39,21031366.67
2017-05-14,1763.33,1829.0,1792.73,1799.99,6805.0,12233717.38
2017-05-15,1702.42,1802.99,1799.99,1747.81,10184.06,17781390.83
2017-05-16,1690.14,1777.76,1747.81,1777.48,11410.4,19877340.12
2017-05-17,1745.05,1840.0,1777.48,1813.23,13798.13,24965845.0
2017-05-18,1800.0,1900.0,1813.23,1899.16,11374.67,20955981.58
2017-05-19,1890.73,1980.0,1899.16,1976.23,18952.5,36732672.84
2017-05-20,1970.04,2059.0,1976.23,2058.91,13162.08,26442179.42
2017-05-21,1988.6,2102.68,2058.91,2057.0,17754.97,36447719.59
2017-05-22,1975.0,2298.0,2057.0,2123.29,29386.37,63623003.77
2017-05-23,2100.86,2283.0,2123.29,2272.75,17597.47,39085146.43
2017-05-24,2266.51,2474.69,2272.75,2432.97,24634.04,58438411.21
2017-05-25,2226.86,2806.0,2432.97,2355.0,37154.19,95411628.24
2017-05-26,2052.01,2683.18,2355.0,2272.7,31456.5,74423123.15
2017-05-27,1913.19,2353.35,2272.7,2099.99,32405.36,68178918.74
2017-05-28,2099.86,2342.99,2099.99,2232.78,18325.71,40767284.98
2017-05-29,2141.12,2357.86,2232.78,2279.48,16913.03,38367350.68
2017-05-30,2112.31,2336.88,2279.48,2191.58,20903.19,46888613.92
2017-05-31,2173.8,2338.91,2191.58,2303.29,21703.01,48811158.76
2017-06-01,2302.0,2488.0,2303.29,2419.99,21374.75,51298289.57
2017-06-02,2379.44,2478.99,2419.99,2478.99,12886.75,31233024.17
2017-06-03,2448.0,2599.0,2478.99,2548.05,13422.99,34057815.61
2017-06-04,2469.98,2556.1,2548.05,2521.36,13818.9,34731078.54
2017-06-05,2517.02,2698.0,2521.36,2698.0,13555.2,35379671.94
2017-06-06,2674.69,2938.55,2698.0,2871.29,28585.64,80455860.83
2017-06-07,2598.7,2885.0,2871.29,2685.64,19455.78,54064924.71
2017-06-08,2611.41,2808.78,2685.64,2799.73,13441.89,36807139.13
2017-06-09,2786.2,2861.58,2799.73,2811.39,11436.76,32328430.83
2017-06-10,2801.25,2942.04,2811.39,2932.44,18725.26,53784803.71
2017-06-11,2881.0,2998.99,2932.44,2998.98,16284.9,47812183.93
2017-06-12,2463.89,2999.99,2998.98,2655.71,38782.22,106489469.25
2017-06-13,2649.47,2798.99,2655.71,2709.01,19700.56,53405977.59
2017-06-14,2330.0,2827.0,2709.01,2432.21,28214.96,73493488.11
2017-06-15,2050.0,2525.0,2432.21,2409.98,41961.04,97366664.08
2017-06-16,2287.84,2524.65,2409.98,2480.43,21883.35,53300334.08
2017-06-17,2413.96,2679.24,2480.43,2634.94,17580.33,45110277.72
2017-06-18,2455.01,2670.0,2634.94,2515.25,13824.24,35323480.3
2017-06-19,2481.92,2597.0,2515.25,2596.98,13918.48,35543778.1
2017-06-20,2585.42,2776.95,2596.98,2725.08,19187.68,51424936.93
2017-06-21,2559.51,2781.59,2725.08,2643.35,17851.81,47907949.07
2017-06-22,2598.0,2724.69,2643.35,2679.99,12169.41,32542456.3
2017-06-23,2665.0,2743.0,2679.99,2690.76,9672.18,26159593.21
2017-06-24,2503.05,2718.37,2690.76,2574.84,12805.31,33572509.88
2017-06-25,2430.05,2625.0,2574.84,2505.61,13731.2,34777329.87
2017-06-26,2258.34,2563.9,2505.61,2407.91,20235.14,48983191.55
2017-06-27,2264.0,2575.75,2407.91,2575.75,22136.58,52984618.42
2017-06-28,2457.0,2605.0,2575.75,2553.25,16231.45,41220616.65
2017-06-29,2506.1,2591.98,2553.25,2530.0,9044.52,23136077.62
2017-06-30,2446.2,2554.01,2530.0,2455.19,11858.83,29678375.81
2017-07-01,2400.0,2515.0,2455.19,2423.63,8439.3,20673284.08
2017-07-02,2385.0,2545.0,2423.63,2516.66,9074.98,22390734.2
2017-07-03,2479.75,2584.78,2516.66,2542.41,10044.25,25374233.34
2017-07-04,2542.18,2636.1,2542.41,2602.0,10674.88,27738629.19
2017-07-05,2551.06,2630.24,2602.0,2616.96,10180.98,26311442.33
2017-07-06,2580.69,2623.54,2616.96,2604.84,8196.24,21299383.82
2017-07-07,2472.0,2607.61,2604.84,2501.15,11633.51,29556762.93
2017-07-08,2471.22,2563.5,2501.15,2561.11,7863.7,19815908.98
2017-07-09,2500.0,2579.84,2561.11,2508.99,5641.13,14378485.35
2017-07-10,2250.0,2523.0,2508.99,2331.05,15546.11,37337372.05
2017-07-11,2265.0,2410.0,2331.05,2310.01,15656.53,36742710.52
2017-07-12,2250.0,2415.0,2310.01,2383.42,13833.16,32370449.29
2017-07-13,2308.14,2416.79,2383.42,2340.0,9541.54,22504373.72
2017-07-14,2150.0,2349.28,2340.0,2217.24,13545.78,30485817.5
2017-07-15,1964.31,2224.82,2217.24,1964.31,16317.36,33774963.1
2017-07-16,1758.2,2043.94,1964.31,1910.86,21724.33,41505690.82
2017-07-17,1909.58,2238.07,1910.86,2235.19,21417.42,44389209.76
2017-07-18,2134.37,2393.43,2235.19,2308.15,23757.42,54347412.3
2017-07-19,2216.0,2396.0,2308.15,2258.99,18554.91,42636571.09
2017-07-20,2258.99,2957.0,2258.99,2873.48,36426.12,95224924.02
2017-07-21,2608.27,2880.0,2873.48,2657.45,23000.12,62655741.6
2017-07-22,2646.95,2869.88,2657.45,2825.27,12218.23,34047336.05
2017-07-23,2691.0,2848.0,2825.27,2754.28,10163.6,28206056.21
2017-07-24,2726.8,2799.2,2754.28,2762.26,8089.48,22315494.58
2017-07-25,2449.69,2782.44,2762.26,2564.0,19184.97,49786278.09
2017-07-26,2403.0,2614.0,2564.0,2525.99,13004.94,32450797.28
2017-07-27,2514.1,2686.2,2525.99,2664.99,10034.0,25896207.58
2017-07-28,2655.55,2825.11,2664.99,2786.07,17160.15,47117225.57
2017-07-29,2656.0,2790.99,2786.07,2700.21,9852.05,26753602.75
2017-07-30,2500.0,2739.98,2700.21,2723.99,8285.65,22141218.83
2017-07-31,2700.0,2900.0,2723.99,2856.88,11457.38,31934105.54
2017-08-01,2676.01,2925.0,2856.88,2732.59,9748.05,27274075.44
2017-08-02,2650.0,2758.06,2732.59,2699.9,8419.36,22806893.27
2017-08-03,2699.89,2799.0,2699.9,2787.02,7425.48,20432558.19
2017-08-04,2760.0,2877.79,2787.02,2857.34,7713.12,21820111.66
2017-08-05,2857.34,3335.0,2857.34,3243.49,21555.81,67805790.23
2017-08-06,3150.0,3278.42,3243.49,3222.22,8658.64,27905582.23
2017-08-07,3190.0,3416.0,3222.22,3398.23,11321.74,37825761.3
2017-08-08,3349.91,3489.0,3398.23,3422.43,15999.81,54708051.43
2017-08-09,3232.62,3428.29,3422.43,3342.8,13069.77,43622279.67
2017-08-10,3317.0,3448.0,3342.8,3444.98,9346.69,31823585.61
2017-08-11,3416.86,3725.0,3444.98,3656.15,15282.54,54274972.61
2017-08-12,3622.87,3974.0,3656.15,3874.0,18959.75,72179345.3
2017-08-13,3850.0,4200.0,3874.0,4060.47,23497.53,94772860.99
2017-08-14,3985.01,4328.0,4060.47,4320.6,20028.5,84385621.47
2017-08-15,3807.14,4434.42,4320.6,4159.93,31972.64,132096996.58
2017-08-16,3928.82,4385.5,4159.93,4370.01,17943.01,75240963.38
2017-08-17,4180.0,4469.0,4370.01,4280.01,19967.11,86539866.92
2017-08-18,3960.47,4350.0,4280.01,4101.72,20732.84,86401459.78
2017-08-19,4000.0,4186.1,4101.72,4157.41,10488.38,42963832.35
2017-08-20,4044.52,4190.21,4157.41,4050.99,8316.8,34143680.64
2017-08-21,3950.88,4089.99,4050.99,4002.0,12407.92,49900089.01
2017-08-22,3583.46,4145.0,4002.0,4092.0,21882.51,85428060.35
2017-08-23,4058.26,4247.88,4092.0,4143.49,11731.12,48707099.36
2017-08-24,4112.76,4349.99,4143.49,4312.03,10245.72,43193513.87
2017-08-25,4284.01,4453.9,4312.03,4360.0,10907.41,47600097.2
2017-08-26,4260.01,4374.39,4360.0,4344.32,6123.33,26425712.62
2017-08-27,4309.87,4392.0,4344.32,4340.11,7031.84,30574019.21
2017-08-28,4200.0,4396.0,4340.11,4384.99,10067.66,43421851.0
2017-08-29,4350.0,4656.83,4384.99,4599.0,14176.56,64010131.84
2017-08-30,4500.55,4635.21,4599.0,4581.98,10230.63,46857100.68
2017-08-31,4580.85,4769.03,4581.98,4743.94,13483.89,63272065.04
2017-09-01,4706.0,4948.0,4743.94,4947.99,16664.55,80444245.2
2017-09-02,4500.0,4980.0,4947.99,4649.99,19262.07,90656456.73
2017-09-03,4524.0,4749.99,4649.99,4626.05,11393.09,52773397.7
2017-09-04,4234.16,4628.05,4626.05,4498.25,20043.59,88935958.01
2017-09-05,4242.38,4514.95,4498.25,4432.51,17081.16,74966475.18
2017-09-06,4431.0,4692.0,4432.51,4616.18,15975.31,73082808.58
2017-09-07,4475.01,4665.44,4616.18,4624.18,8402.48,38540786.36
2017-09-08,4140.0,4679.99,4624.18,4350.0,21495.34,94143247.81
2017-09-09,4180.0,4449.95,4350.0,4334.36,9821.45,42367541.74
2017-09-10,4139.0,4349.99,4334.36,4251.36,10061.08,42674155.25
2017-09-11,4111.14,4365.0,4251.36,4210.72,9037.83,38136891.11
2017-09-12,4080.0,4375.37,4210.72,4164.52,12054.71,50887307.29
2017-09-13,3726.0,4174.53,4164.52,3855.32,22314.17,87409345.37
2017-09-14,3230.05,3923.0,3855.32,3250.4,35375.4,123900624.45
2017-09-15,2975.01,3894.48,3250.4,3740.02,53365.89,183946441.48
2017-09-16,3600.0,4042.98,3740.02,3726.51,18529.74,70081802.46
2017-09-17,3475.64,3841.0,3726.51,3719.97,11592.24,42611788.18
2017-09-18,3717.56,4130.0,3719.97,4100.0,16833.07,66838572.8
2017-09-19,3850.44,4125.22,4100.0,3910.11,13483.26,53496013.6
2017-09-20,3850.01,4044.0,3910.11,3867.05,9809.81,38646206.72
2017-09-21,3571.0,3903.57,3867.05,3617.47,14575.36,54517167.59
2017-09-22,3509.79,3767.77,3617.47,3619.01,12552.38,45460297.6
2017-09-23,3580.0,3818.89,3619.01,3787.33,6515.95,24320131.0
2017-09-24,3630.01,3789.36,3787.33,3669.01,4616.12,17095428.57
2017-09-25,3669.01,3969.37,3669.01,3919.78,9249.85,35709598.52
2017-09-26,3854.29,3960.0,3919.78,3885.09,5852.48,22927669.2
2017-09-27,3880.36,4228.39,3885.09,4200.0,11758.34,48054132.22
2017-09-28,4122.0,4269.95,4200.0,4189.42,7742.77,32430082.81
2017-09-29,4015.17,4212.99,4189.42,4156.99,10171.48,42040804.57
2017-09-30,4143.52,4356.28,4156.99,4339.0,6098.67,26085227.99
2017-10-01,4256.92,4396.99,4339.0,4394.81,5295.5,22874518.07
2017-10-02,4354.99,4470.0,4394.81,4392.71,8419.64,37066029.74
2017-10-03,4242.0,4419.95,4392.71,4307.99,10224.79,44098557.39
2017-10-04,4179.99,4344.0,4307.99,4214.84,6228.33,26429993.54
2017-10-05,4150.01,4364.59,4214.84,4320.04,6376.05,27248452.17
2017-10-06,4299.99,4407.0,4320.04,4362.99,6378.97,27830618.39
2017-10-07,4320.0,4449.42,4362.99,4425.0,4030.37,17603265.19
2017-10-08,4420.01,4612.0,4425.0,4603.49,7061.5,31973796.86
2017-10-09,4561.0,4875.39,4603.49,4769.55,13964.95,65839640.33
2017-10-10,4701.53,4925.65,4769.55,4750.0,13478.05,65048670.87
2017-10-11,4720.21,4869.97,4750.0,4814.99,7206.03,34575558.1
2017-10-12,4809.59,5440.92,4814.99,5440.0,19732.58,101825758.3
2017-10-13,5390.0,5867.0,5440.0,5624.8,25811.46,145056663.39
2017-10-14,5567.86,5839.8,5624.8,5819.13,8956.46,50956948.44
2017-10-15,5455.5,5849.83,5819.13,5693.7,11691.8,65724633.19
2017-10-16,5575.55,5785.3,5693.7,5754.9,8780.96,49971113.41
2017-10-17,5525.0,5769.99,5754.9,5594.0,8715.92,48994082.43
2017-10-18,5102.0,5600.0,5594.0,5574.44,17239.89,92801408.26
2017-10-19,5529.44,5750.0,5574.44,5704.01,8748.55,49504221.95
2017-10-20,5630.0,6063.99,5704.01,5989.1,16368.68,96636800.15
2017-10-21,5868.26,6189.1,5989.1,6024.86,14273.15,86639153.42
2017-10-22,5755.95,6082.3,6024.86,6005.05,10547.92,62384194.78
2017-10-23,5650.98,6057.02,6005.05,5905.99,16263.88,95104164.3
2017-10-24,5462.19,5906.0,5905.99,5525.43,17736.3,100232416.48
2017-10-25,5376.71,5765.0,5525.43,5739.97,13672.23,75802977.78
2017-10-26,5701.0,5985.0,5739.97,5891.61,11321.8,66281380.98
2017-10-27,5708.8,5998.0,5891.61,5780.0,9127.48,53073484.78
2017-10-28,5715.0,5894.0,5780.0,5752.01,5410.22,31239917.57
2017-10-29,5728.0,6296.0,5752.01,6140.01,11846.4,71475582.64
2017-10-30,6028.0,6200.0,6140.01,6124.16,8166.08,49920203.12
2017-10-31,6099.0,6472.13,6124.16,6445.01,14184.69,89649009.44
2017-11-01,6365.54,6783.69,6445.01,6783.69,20253.34,132837509.99
2017-11-02,6759.0,7445.0,6783.69,7039.99,34494.67,241375563.83
2017-11-03,6955.89,7449.99,7039.99,7170.01,23544.34,170481510.93
2017-11-04,7011.1,7498.0,7170.01,7412.55,13482.54,98432731.02
2017-11-05,7311.98,7630.0,7412.55,7392.0,15549.4,116482461.32
2017-11-06,6900.73,7432.49,7392.0,6969.76,22562.22,161595096.68
2017-11-07,6968.49,7232.84,6969.76,7126.63,14304.0,101527447.25
2017-11-08,7031.66,7898.0,7126.63,7467.96,36774.83,272833126.47
2017-11-09,7079.0,7470.01,7467.96,7156.0,17655.54,127736036.61
2017-11-10,6426.0,7350.0,7156.0,6577.63,31858.14,216751466.5
2017-11-11,6201.01,6894.99,6577.63,6346.7,25106.49,162556894.33
2017-11-12,5511.11,6486.0,6346.7,5886.35,49705.69,299128196.06
2017-11-13,5850.0,6841.45,5886.35,6535.87,35180.6,224769386.91
2017-11-14,6465.41,6748.0,6535.87,6605.0,19194.55,126676994.16
2017-11-15,6605.0,7349.0,6605.0,7294.0,27181.18,192021838.28
2017-11-16,7130.0,7985.37,7294.0,7838.53,28093.1,212619502.38
2017-11-17,7536.0,7988.5,7838.53,7714.71,23476.28,183649395.23
2017-11-18,7502.0,7847.98,7714.71,7777.01,14577.26,112015874.75
2017-11-19,7700.0,8098.62,7777.01,8031.82,14101.48,111726750.88
2017-11-20,7969.0,8293.25,8031.82,8256.01,15462.22,126338474.9
2017-11-21,7802.99,8375.0,8256.01,8109.0,29873.68,242616556.48
2017-11-22,8103.13,8298.98,8109.0,8250.0,13440.42,110166489.05
2017-11-23,8031.16,8274.98,8250.0,8031.16,11596.65,94874627.95
2017-11-24,7900.0,8324.0,8031.16,8215.01,14058.33,115074384.4
2017-11-25,8203.98,8795.5,8215.01,8795.5,16269.41,138667016.17
2017-11-26,8795.5,9596.0,8795.5,9401.11,27570.05,253848242.79
2017-11-27,9401.0,9795.0,9401.11,9768.71,24658.82,237996816.54
2017-11-28,9705.99,9989.95,9768.71,9949.0,18593.31,183935168.26
2017-11-29,8650.0,11485.0,9949.0,9935.98,62321.44,648689040.19
2017-11-30,9135.6,10850.0,9935.98,9903.0,39839.39,396077980.48
2017-12-01,9517.0,10937.0,9903.0,10869.84,32322.41,332593136.87
2017-12-02,10701.0,11100.0,10869.84,10930.23,19398.54,212318715.61
2017-12-03,10601.0,11891.0,10930.23,11290.0,29475.97,333644621.61
2017-12-04,10950.0,11650.0,11290.0,11643.98,19613.4,223403467.06
2017-12-05,11532.0,11875.0,11643.98,11718.35,17078.85,200348470.77
2017-12-06,11717.5,14419.4,11718.35,14090.0,46838.72,605232973.86
2017-12-07,13500.0,19650.65,14090.0,17390.01,72755.19,1153995083.49
2017-12-08,13788.99,17777.69,17390.01,16367.03,62052.71,1002053973.52
2017-12-09,13550.0,16499.0,16367.03,15309.98,37067.06,565865072.67
2017-12-10,13501.0,16300.0,15309.98,15290.01,45612.48,676688697.75
2017-12-11,15200.0,17493.0,15290.01,16885.75,35856.43,598018866.73
2017-12-12,16375.0,18149.99,16885.75,17730.12,33282.64,573609404.06
2017-12-13,15700.0,17900.0,17730.12,16689.61,28665.95,487487397.73
2017-12-14,16256.0,17199.6,16689.61,16749.79,15611.48,261600088.22
2017-12-15,16745.0,17899.0,16749.79,17738.67,25934.43,454043438.51
2017-12-16,17630.0,19797.0,17738.67,19650.0,22172.19,415834390.13
2017-12-17,19010.0,19891.99,19650.0,19378.99,19314.07,375805534.04
2017-12-18,18200.0,19385.0,19378.99,19039.0,23595.21,443183201.65
2017-12-19,16800.0,19099.0,19039.0,17838.73,29056.67,525375538.19
2017-12-20,14301.0,17890.0,17838.73,16496.9,41730.03,696144937.83
2017-12-21,15151.0,17364.57,16496.9,15758.8,25674.46,413174960.06
2017-12-22,10400.0,15974.95,15758.8,14210.57,90954.08,1237770940.71
2017-12-23,13750.0,16261.0,14210.57,15065.51,28360.96,427781719.57
2017-12-24,13210.0,15109.27,15065.51,14221.94,22814.3,322577014.07
2017-12-25,13500.0,14774.0,14221.94,14171.98,13602.12,192447600.8
2017-12-26,14171.98,16148.0,14171.98,15790.88,20559.6,318500376.55
2017-12-27,14524.37,16490.0,15790.88,15367.08,21861.4,339333880.04
2017-12-28,13500.0,15489.0,15367.08,14450.01,27970.65,399465278.56
2017-12-29,14041.81,15105.34,14450.01,14565.05,17235.04,251682459.86
2017-12-30,12500.0,14639.79,14565.05,12839.99,25286.65,340875743.94
2017-12-31,12633.8,14280.26,12839.99,13863.13,17428.57,234823165.7
2018-01-01,12952.5,13889.0,13863.13,13480.01,11484.01,154169331.5
2018-01-02,13005.0,15275.0,13480.01,14781.51,23957.87,339284691.72
2018-01-03,14628.0,15400.0,14781.51,15098.14,16584.63,248696705.2
2018-01-04,14230.0,15400.0,15098.14,15144.99,17980.39,267365600.79
2018-01-05,14824.05,17178.0,15144.99,16960.01,20781.65,332879426.62
2018-01-06,16251.01,17174.0,16960.01,17099.0,12927.52,216003326.18
2018-01-07,15755.01,17115.01,17099.0,16174.22,10937.57,179675309.88
2018-01-08,14000.0,16275.0,16174.22,14993.74,21174.24,319727096.94
2018-01-09,14230.0,15384.0,14993.74,14480.99,14131.42,208863824.37
2018-01-10,13550.01,14875.18,14480.99,14875.18,20897.79,297138669.05
2018-01-11,12800.01,14970.0,14875.18,13308.06,25968.83,353069761.2
2018-01-12,12900.0,14080.83,13308.06,13820.0,13970.64,190014298.75
2018-01-13,13792.25,14500.0,13820.0,14187.95,9997.76,141996765.84
2018-01-14,13110.0,14332.85,14187.95,13656.23,9965.91,135900260.3
2018-01-15,13416.0,14253.0,13656.23,13590.0,9999.69,138344684.44
2018-01-16,9928.62,13643.66,13590.0,11570.01,55998.79,658276609.32
2018-01-17,9010.0,12358.89,11570.01,11200.01,60648.02,638793423.26
2018-01-18,10687.21,12123.1,11200.01,11305.53,29065.2,335822136.99
2018-01-19,11050.0,11973.99,11305.53,11498.99,15569.99,178499762.24
2018-01-20,11498.99,12985.55,11498.99,12762.8,18087.06,224252854.57
2018-01-21,11118.0,12762.8,12762.8,11518.16,15537.7,183763425.24
2018-01-22,10025.0,11849.0,11518.16,10766.7,23186.08,250015050.83
2018-01-23,9945.0,11370.0,10766.7,10824.94,20835.11,223535253.82
2018-01-24,10457.0,11450.0,10824.94,11356.79,14157.04,155476131.13
2018-01-25,10851.0,11690.0,11356.79,11118.0,12700.49,143410569.45
2018-01-26,10305.0,11570.0,11118.0,11086.89,18029.05,197099538.1
2018-01-27,10850.0,11494.08,11086.89,11319.0,11770.93,131986246.71
2018-01-28,11234.99,11695.0,11319.0,11536.0,13109.53,150128732.8
2018-01-29,10840.0,11570.0,11536.0,11123.01,10478.81,116748731.21
2018-01-30,9714.84,11150.0,11123.01,9995.0,25138.03,258791883.91
2018-01-31,9601.02,10299.95,9995.0,10099.99,18610.62,184380608.88
2018-02-01,8400.0,10166.25,10099.99,9010.61,33299.38,304619253.28
2018-02-02,7540.0,9090.0,9010.61,8787.52,47657.97,402616764.51
2018-02-03,8115.48,9499.0,8787.52,9240.0,22376.49,199874964.47
2018-02-04,7859.0,9350.0,9240.0,8167.9,22632.67,192692988.53
2018-02-05,6426.94,8349.16,8167.9,6905.19,55053.58,400000801.63
2018-02-06,5873.0,7948.89,6905.19,7688.46,85899.42,586030103.52
2018-02-07,7212.82,8649.88,7688.46,7575.75,47816.08,379213828.59
2018-02-08,7550.0,8625.0,7575.75,8218.1,29803.75,243905456.63
2018-02-09,7750.0,8700.0,8218.1,8671.01,25750.68,212311612.74
2018-02-10,8155.01,9090.0,8671.01,8547.49,22712.61,196226191.87
2018-02-11,7857.78,8547.49,8547.49,8072.99,16176.24,132445927.41
2018-02-12,8072.99,8950.0,8072.99,8872.28,18475.22,159371645.09
2018-02-13,8393.1,8925.0,8872.28,8520.01,13139.47,113357334.82
2018-02-14,8520.0,9482.5,8520.01,9472.98,22243.16,202543478.1
2018-02-15,9342.46,10249.81,9472.98,10031.23,29789.74,293186307.35
2018-02-16,9729.58,10307.68,10031.23,10167.49,16620.41,166819978.46
2018-02-17,10057.0,11149.0,10167.49,11121.5,19222.9,205648014.78
2018-02-18,10159.0,11299.1,11121.5,10380.04,24142.4,259535413.84
2018-02-19,10297.39,11274.11,10380.04,11140.0,16154.08,175983581.77
2018-02-20,11000.0,11775.0,11140.0,11235.57,24951.36,285961831.24
2018-02-21,10250.0,11278.81,11235.57,10454.27,27910.71,300205501.44
2018-02-22,9715.27,10900.0,10454.27,9830.0,26422.13,268890664.04
2018-02-23,9576.43,10390.77,9830.0,10144.99,19664.01,196376198.63
2018-02-24,9372.72,10494.14,10144.99,9688.62,18197.93,180155629.24
2018-02-25,9324.75,9850.0,9688.62,9597.99,11129.51,106497962.91
2018-02-26,9404.0,10447.74,9597.99,10300.0,17504.87,175797727.94
2018-02-27,10133.33,10845.07,10300.0,10566.57,16465.19,173762145.96
2018-02-28,10263.0,11044.0,10566.57,10307.27,17897.55,190456964.86
2018-03-01,10213.99,11075.0,10307.27,10895.92,13824.45,147941445.98
2018-03-02,10765.0,11149.0,10895.92,11000.0,12662.82,139077193.47
2018-03-03,11000.0,11494.57,11000.0,11432.5,12066.71,136586889.1
2018-03-04,11045.03,11487.0,11432.5,11469.9,7942.05,89511765.48
2018-03-05,11340.0,11645.74,11469.9,11377.54,9470.43,109153960.71
2018-03-06,10565.85,11395.63,11377.54,10700.0,16724.71,183282864.1
2018-03-07,9400.0,10894.0,10700.0,9925.0,29225.23,294388277.15
2018-03-08,9050.0,10098.0,9925.0,9304.89,21350.15,204726520.41
2018-03-09,8370.0,9410.0,9304.89,9255.0,38841.8,344813643.69
2018-03-10,8727.68,9514.0,9255.0,8795.44,16051.83,147598925.07
2018-03-11,8516.0,9760.0,8795.44,9533.88,20534.85,188590778.78
2018-03-12,8780.49,9890.0,9533.88,9120.0,19816.17,184885705.9
2018-03-13,8855.0,9472.88,9120.0,9145.41,16059.63,146974006.13
2018-03-14,7931.0,9340.0,9145.41,8207.02,25336.6,216554439.91
2018-03-15,7666.0,8400.0,8207.02,8259.99,26426.13,213272177.69
2018-03-16,7911.0,8600.0,8259.99,8275.0,16138.02,134277880.15
2018-03-17,7751.0,8349.82,8275.0,7857.6,13146.15,105411863.17
2018-03-18,7310.0,8302.73,7857.6,8192.0,29124.27,223313677.72
2018-03-19,8110.0,8750.61,8192.0,8589.01,24075.67,201918172.73
2018-03-20,8316.99,9046.26,8589.01,8900.0,18799.01,163562452.48
2018-03-21,8745.0,9174.0,8900.0,8891.81,14536.32,130220366.18
2018-03-22,8467.27,9073.93,8891.81,8715.09,13885.21,121308053.74
2018-03-23,8280.04,8927.81,8715.09,8927.1,14212.8,121329830.07
2018-03-24,8508.0,8999.0,8927.1,8531.34,11073.17,97652321.95
2018-03-25,8359.99,8670.0,8531.34,8453.0,8511.92,72497141.51
2018-03-26,7858.1,8498.0,8453.0,8145.0,18298.44,148145385.21
2018-03-27,7757.0,8219.99,8145.0,7793.61,14466.67,115150613.44
2018-03-28,7727.76,8088.0,7793.61,7942.72,10608.52,83867112.62
2018-03-29,6905.0,7957.0,7942.72,7079.99,25708.79,189532739.92
2018-03-30,6600.0,7275.35,7079.99,6848.01,27479.15,188520448.21
2018-03-31,6780.19,7200.0,6848.01,6928.5,13622.58,95623991.66
2018-04-01,6450.0,7044.46,6928.5,6816.01,14325.78,96628050.91
2018-04-02,6777.28,7100.0,6816.01,7045.01,13713.65,95762835.6
2018-04-03,7017.0,7520.0,7045.01,7424.9,17483.9,127896836.62
2018-04-04,6708.46,7424.91,7424.9,6791.68,13910.56,97474965.59
2018-04-05,6574.0,6923.1,6791.68,6785.85,13909.99,93740462.05
2018-04-06,6518.88,6847.0,6785.85,6619.01,10149.64,67416432.95
2018-04-07,6605.08,7059.0,6619.01,6894.01,9502.09,65545725.0
2018-04-08,6891.83,7099.99,6894.01,7020.01,5869.72,41042355.66
2018-04-09,6617.0,7169.53,7020.01,6771.13,12931.92,88680243.77
2018-04-10,6661.19,6893.29,6771.13,6824.99,7126.47,48398352.42
